id,name,category,月增率%,年增率%,累計年增率%,5日漲跌幅,收盤價,漲跌幅,A轉跌幅,成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日A轉跌幅,前日成交量,昨日成交量,ma5距離,ma10距離,ma20距離,ma60距離
1626,艾美特-KY,電器電纜,,,,0.0,11.1,0.0,-0.45,57.2,0.0,-0.45,0.0,,0.0,11.1,-0.89,74.58,207.85,-0.02,0.01,-0.07,-0.71
1701,中化,生技醫療業,,,,,,,,,,,,,,,,,,,,,
1702,南僑,食品工業,,,,-1.17,37.7,-0.53,-0.79,524.93,-0.52,-0.26,-0.66,,-0.13,37.85,-0.92,342.19,528.27,-0.39,-0.74,-1.13,-0.85
1707,葡萄王,生技醫療業,,,,0.41,122.5,-0.81,-0.81,108.73,0.0,0.41,0.0,,-0.4,123.0,0.0,96.93,105.74,-0.6,-1.44,-3.05,-3.92
1708,東鹼,化學工業,,,,4.81,33.3,-0.45,-1.33,1137.59,1.86,0.76,1.21,,0.75,33.7,-0.45,885.58,1883.56,0.34,0.47,0.53,1.26
1709,和益,化學工業,,,,2.66,17.2,-0.29,-0.86,516.8,0.89,0.59,0.58,,-0.29,17.2,-0.58,512.26,827.69,0.09,0.18,0.36,0.43
1710,東聯,化學工業,,,,3.15,13.0,1.96,-0.76,1734.96,1.57,1.16,-2.3,,-0.39,12.7,-3.04,3204.64,2115.37,0.12,0.2,0.53,0.75
1711,永光,化學工業,,,,7.01,23.25,0.87,-1.69,13428.6,9.95,-1.44,-3.76,,0.43,23.15,-4.36,72809.36,22626.13,-0.08,0.76,2.33,4.03
1712,興農,化學工業,,,,2.9,45.6,0.22,-1.3,678.53,0.78,1.44,-0.87,,-0.22,45.4,-1.52,666.09,644.19,0.17,0.41,0.96,2.13
1713,國化,化學工業,,,,1.38,50.5,-1.94,-1.94,1169.39,3.74,-1.14,-1.15,,0.0,51.5,-5.5,2827.15,3255.66,-1.02,-0.17,3.16,5.31
1714,和桐,化學工業,,,,3.78,9.17,0.99,-1.82,6066.03,1.44,0.55,-1.09,,0.22,9.1,-1.52,5610.56,5118.16,0.06,0.22,0.62,0.81
1717,長興,化學工業,,,,21.34,70.3,4.46,-2.63,82716.33,2.52,10.0,0.3,,0.74,67.8,-4.27,112612.36,137537.12,5.26,10.5,20.14,27.24
1718,中纖,化學工業,,,,5.7,7.34,2.95,-1.08,6359.7,2.56,1.67,-2.6,,-0.14,7.12,-3.26,8273.05,5680.21,0.14,0.24,0.35,0.52
1720,生達,生技醫療業,,,,3.51,61.4,0.0,-0.81,312.88,1.34,0.5,0.82,,0.0,61.4,-0.97,300.29,379.67,0.58,1.0,1.43,1.27
1721,三晃,化學工業,,,,45.81,22.05,7.04,-2.43,17039.78,10.0,9.97,9.87,,-3.16,19.95,0.0,15478.64,19929.69,3.26,4.74,6.21,9.16
1722,台肥,化學工業,,,,2.8,47.45,0.96,-0.63,3258.16,0.43,1.07,-0.32,,0.0,47.0,-1.05,1730.88,2162.36,0.51,0.75,0.39,0.02
1723,中碳,化學工業,,,,2.42,71.6,0.14,-0.42,425.74,1.28,0.98,-0.42,,-0.56,71.1,-1.52,296.03,380.95,0.36,1.07,2.47,-2.33
1725,元禎,化學工業,,,,10.11,29.95,2.74,-1.8,204.57,9.93,-2.63,-1.69,,1.2,29.5,-2.83,478.65,122.32,0.57,0.76,1.88,3.29
1726,永記,化學工業,,,,0.39,76.0,-0.39,-0.39,15.44,0.13,0.26,0.0,,0.0,76.3,0.0,4.26,56.15,-0.14,-0.03,-0.04,0.24
1727,中華化,化學工業,,,,-0.31,47.85,1.92,-0.73,6288.21,-1.34,-0.52,-1.05,,0.0,46.95,-2.19,7988.47,4798.51,0.19,0.11,1.86,7.51
1730,花仙子,化學工業,,,,0.76,52.7,0.0,-0.19,28.91,0.19,0.57,-0.19,,0.0,52.7,-0.19,34.76,29.71,0.08,0.09,-0.06,-0.05
1731,美吾華,生技醫療業,,,,0.69,21.9,-0.23,-0.45,127.51,0.23,-0.23,0.46,,-0.46,21.85,-0.23,53.88,88.85,0.01,0.02,0.09,0.06
1732,毛寶,化學工業,,,,0.54,27.5,-1.61,-1.79,443.5,0.72,-0.36,0.0,,0.18,28.0,-0.18,84.1,175.71,-0.36,-0.36,-0.57,-1.04
1733,五鼎,生技醫療業,,,,1.53,29.5,-0.17,-1.34,130.73,0.51,0.51,-0.67,,-0.34,29.45,-2.48,138.91,182.94,-0.07,-0.27,-0.79,-1.76
1734,杏輝,生技醫療業,,,,1.64,30.9,-0.32,-0.32,363.54,1.15,0.0,0.49,,-0.32,30.9,-0.48,226.52,288.64,0.08,0.25,0.35,-0.01
1735,日勝化,化學工業,,,,5.28,17.7,-1.39,-1.39,217.43,9.97,-1.07,-3.23,,0.0,17.95,-3.75,649.07,300.06,-0.3,0.07,-0.32,1.96
1736,喬山,生技醫療業,,,,6.56,153.0,-4.67,-5.85,1162.2,1.64,0.65,2.88,,-0.62,159.5,-0.31,430.83,1334.37,-2.4,0.44,3.18,-0.22
1737,臺鹽,食品工業,,,,0.32,31.7,0.0,0.0,82.41,0.16,0.32,-0.16,,-0.32,31.6,0.0,100.04,140.93,0.02,0.08,0.08,-0.01
1752,南光,生技醫療業,,,,0.0,36.4,-0.14,-0.68,167.06,-0.14,0.0,-0.41,,0.41,36.6,-0.82,104.24,204.31,-0.14,-0.44,-0.75,-1.54
1760,寶齡富錦,生技醫療業,,,,3.94,64.5,-1.68,-2.27,141.38,2.05,1.7,-0.46,,0.61,66.0,-1.2,179.5,196.9,-0.36,0.08,0.62,-0.66
1762,中化生,生技醫療業,,,,5.86,25.9,3.6,-1.15,357.88,1.41,-0.4,0.0,,2.4,25.6,-1.19,63.44,130.74,0.75,0.84,1.04,0.88
1773,勝一,化學工業,,,,2.18,160.5,0.63,-2.13,3024.38,-0.31,-1.88,1.59,,0.31,160.0,-1.54,1424.74,2102.73,1.0,-1.61,10.29,17.92
1776,展宇,化學工業,,,,2.94,15.7,1.95,-0.32,64.16,0.65,0.97,-0.96,,0.65,15.5,-1.91,51.55,56.69,0.23,0.26,0.26,0.51
1783,和康生,生技醫療業,,,,4.84,47.2,1.29,-1.05,255.77,0.55,1.53,0.32,,0.97,47.05,-0.85,152.99,113.96,0.9,1.59,3.13,3.86
1786,科妍,生技醫療業,,,,3.41,81.8,3.15,0.0,355.47,0.51,0.38,-0.63,,0.63,79.8,-1.37,189.01,249.58,1.9,3.56,5.87,2.18
1789,神隆,生技醫療業,,,,12.22,27.1,3.24,0.0,2613.68,0.41,5.36,2.74,,1.9,26.75,-1.5,3403.31,2521.23,1.64,2.91,6.59,8.64
1795,美時,生技醫療業,,,,16.38,319.5,-5.33,-6.3,8050.85,1.88,6.7,5.97,,0.74,340.0,-2.03,10500.42,14573.41,6.1,18.06,28.45,28.69
1802,台玻,玻璃陶瓷,,,,34.95,45.95,9.93,0.0,150633.46,1.47,9.99,10.0,,6.94,44.7,0.0,222349.56,195740.9,7.08,8.76,9.96,12.18
1805,寶徠,建材營造,,,,-1.63,12.0,-0.41,-0.41,269.24,0.0,0.82,-2.43,,0.0,12.05,-2.43,170.75,265.92,-0.18,-0.13,-0.01,0.42
1806,冠軍,玻璃陶瓷,,,,4.88,9.25,1.43,0.0,1169.42,2.04,0.67,0.66,,0.11,9.13,-0.87,478.24,1289.2,0.2,0.29,0.19,0.2
1808,潤隆,建材營造,,,,-0.74,33.45,1.36,-0.74,1559.02,0.15,-1.32,-1.64,,-0.15,32.95,-1.93,1998.93,2134.62,-0.14,-0.69,-0.73,-0.84
1809,中釉,玻璃陶瓷,,,,30.21,25.0,9.89,0.0,4109.03,4.17,3.5,9.9,,9.89,25.0,0.0,5059.49,9588.92,3.47,4.61,6.0,6.6
1810,和成,玻璃陶瓷,,,,9.23,20.4,4.62,-1.45,5920.51,2.37,2.58,-2.01,,0.51,19.6,-3.7,4918.11,3520.57,0.77,1.02,2.02,2.65
1817,凱撒衛,玻璃陶瓷,,,,1.18,38.5,-0.13,-0.52,51.73,0.78,0.0,0.0,,0.0,38.55,-0.52,30.94,45.58,0.02,0.11,0.11,0.01
1903,士紙,造紙工業,,,,4.13,57.1,3.25,-1.55,778.29,0.9,0.36,-1.95,,0.0,55.3,-2.3,172.8,226.31,0.96,1.26,1.85,1.63
1904,正隆,造紙工業,,,,2.52,18.15,1.4,-0.82,1347.58,1.68,0.0,-1.38,,0.0,17.9,-1.92,892.62,1249.83,0.11,0.32,0.56,0.33
1905,華紙,造紙工業,,,,4.07,12.6,3.28,-1.56,4499.82,0.81,0.81,-2.4,,0.0,12.2,-3.17,1568.02,2285.62,0.2,0.41,0.72,0.5
1906,寶隆,造紙工業,,,,1.24,12.1,0.0,-0.82,58.65,0.0,0.0,0.41,,-0.41,12.05,-0.41,40.65,45.74,0.03,0.05,0.17,-0.06
1907,永豐餘,造紙工業,,,,1.75,25.7,0.59,-1.53,838.08,1.56,0.0,-1.92,,-1.37,25.2,-1.92,508.6,1176.14,-0.1,0.04,-0.06,-0.53
1909,榮成,造紙工業,,,,3.48,10.25,2.5,-1.44,3105.36,1.0,0.49,-1.96,,-0.2,9.98,-2.91,1827.41,2565.85,0.12,0.23,0.28,0.11
2002,中鋼,鋼鐵工業,,,,1.29,19.65,2.08,-0.25,76962.01,-0.26,0.26,-1.03,,0.0,19.25,-1.53,52414.75,35619.21,0.21,0.28,0.56,1.06
2006,東和鋼鐵,鋼鐵工業,,,,2.29,70.8,0.85,-0.84,2234.35,2.44,-0.98,-0.85,,-0.85,69.6,-1.82,2584.57,1510.44,0.18,1.44,4.16,5.14
2007,燁興,鋼鐵工業,,,,2.48,8.16,0.0,-1.09,393.62,0.12,3.6,-2.28,,-0.74,8.1,-1.81,921.32,411.09,0.0,0.0,0.37,0.75
2008,高興昌,鋼鐵工業,,,,-0.17,29.05,0.0,0.0,32.95,0.0,0.0,-0.17,,-0.17,29.0,-0.34,18.42,46.26,-0.03,-0.12,-0.03,0.45
2009,第一銅,鋼鐵工業,,,,0.6,50.4,2.23,-0.59,7426.88,0.99,-1.38,-1.79,,-0.61,49.0,-2.57,9202.02,6996.94,0.16,0.61,1.75,6.61
2010,春源,鋼鐵工業,,,,0.7,21.25,-0.47,-0.93,1735.81,0.23,0.94,-0.93,,-0.47,21.25,-1.39,1872.62,2149.17,-0.11,0.01,0.27,0.93
2012,春雨,鋼鐵工業,,,,7.14,17.5,0.86,-2.78,185.14,1.49,2.64,-0.86,,0.29,17.4,-1.7,110.0,51.88,0.26,0.33,1.0,1.79
2013,中鋼構,鋼鐵工業,,,,0.23,42.45,-0.47,-0.59,163.48,-0.12,0.47,-0.23,,-0.35,42.5,-0.35,402.16,124.64,-0.15,-0.16,0.19,0.8
2014,中鴻,鋼鐵工業,,,,1.8,16.9,1.81,-0.59,9267.51,-0.6,1.51,-1.48,,-0.3,16.55,-1.48,15872.77,7259.29,0.17,0.19,0.73,1.59
2015,豐興,鋼鐵工業,,,,2.35,64.2,0.47,-1.53,352.72,2.98,-2.13,-0.47,,-1.1,63.2,-1.24,738.92,180.41,-0.12,0.57,1.48,1.11
2017,官田鋼,鋼鐵工業,,,,1.11,9.01,-0.11,-0.99,1014.47,0.33,0.78,-0.88,,-0.78,8.95,-2.59,1609.47,987.96,-0.02,0.01,0.29,0.33
2020,美亞,鋼鐵工業,,,,1.26,23.8,-0.42,-1.24,360.63,1.26,0.41,-1.24,,-0.63,23.75,-1.85,461.03,303.59,-0.16,-0.07,0.11,0.42
2022,聚亨,鋼鐵工業,,,,7.69,9.05,1.34,-0.55,1326.32,1.07,6.79,-2.08,,0.0,8.93,-2.08,2323.04,1264.26,0.23,0.38,0.64,0.89
2023,燁輝,鋼鐵工業,,,,0.68,14.8,0.0,-0.67,1518.0,1.01,0.67,-1.66,,-0.34,14.75,-1.66,1944.48,1520.69,-0.08,-0.09,-0.06,-0.06
2024,志聯,鋼鐵工業,,,,3.48,16.15,-2.71,-1.22,38.54,-0.95,3.51,2.47,,-3.61,16.0,0.0,33.5,18.37,0.07,0.01,-0.12,-0.09
2025,千興,鋼鐵工業,,,,19.34,14.0,-0.36,-3.45,808.94,0.0,9.88,5.24,,0.36,14.1,-0.71,1265.51,1805.89,0.86,1.34,2.83,3.94
2027,大成鋼,鋼鐵工業,,,,1.09,36.75,0.68,-0.94,15269.93,-0.14,1.09,-1.48,,1.37,37.0,-1.88,20341.59,16969.43,0.02,0.19,0.8,-0.03
2028,威致,鋼鐵工業,,,,6.63,19.0,-1.04,-1.55,227.48,9.94,-4.02,0.52,,-0.78,19.05,-3.52,1149.88,279.03,-0.06,0.33,1.09,2.36
2029,盛餘,鋼鐵工業,,,,0.71,21.15,-0.24,-0.47,168.98,0.24,0.95,-0.7,,-0.47,21.1,-0.7,220.97,108.5,-0.04,-0.12,-0.04,0.23
2030,彰源,鋼鐵工業,,,,5.02,16.4,-0.3,-2.09,1567.28,0.0,6.27,-2.95,,-1.52,16.2,-2.66,6373.89,2718.65,0.06,0.39,1.35,2.13
2031,新光鋼,鋼鐵工業,,,,1.8,39.35,1.16,-0.51,637.46,-0.64,2.2,-1.39,,0.26,39.0,-2.02,1518.05,863.55,0.32,0.26,0.92,0.93
2032,新鋼,鋼鐵工業,,,,3.36,16.7,-0.6,-1.18,774.96,-0.31,5.52,-2.33,,-1.49,16.55,-1.18,5636.75,1009.13,0.03,0.12,1.11,2.08
2033,佳大,鋼鐵工業,,,,4.05,16.3,-0.31,-2.4,114.15,-0.31,3.12,-0.91,,-0.31,16.3,-1.8,661.69,254.26,0.06,0.0,0.27,0.5
2034,允強,鋼鐵工業,,,,0.95,20.9,-0.48,-1.65,1928.79,0.24,2.61,-3.0,,-0.95,20.8,-3.89,4824.88,3192.06,-0.24,-0.24,-0.1,0.76
2038,海光,鋼鐵工業,,,,4.03,15.35,0.33,-0.97,559.92,4.03,1.29,-2.55,,-0.65,15.2,-1.92,2957.58,847.01,-0.0,0.14,0.59,1.05
2049,上銀,電機機械,,,,17.0,230.0,4.78,-3.16,13060.27,4.68,0.24,3.05,,2.05,224.0,-0.9,3050.02,9868.09,14.4,22.17,28.47,28.04
2059,川湖,電子零組件業,,,,12.25,3310.0,-2.93,-10.78,1803.48,1.21,1.64,0.29,,8.8,3710.0,-1.3,1343.69,937.26,-44.0,-7.78,-181.84,-353.98
2062,橋椿,其他,,,,18.45,23.65,5.11,-3.07,2573.78,9.95,-1.1,0.45,,2.0,22.95,-1.1,1606.39,537.15,1.29,2.01,2.37,2.62
2069,運錩,鋼鐵工業,,,,1.81,19.5,0.52,-0.76,425.74,0.26,1.03,-0.77,,0.52,19.5,-1.77,831.16,331.04,0.08,0.35,0.96,2.76
2101,南港,橡膠工業,,,,1.76,37.0,-0.13,-1.6,1227.08,1.22,0.4,-1.33,,-0.54,36.85,-1.98,972.75,1674.07,-0.19,-0.2,-0.38,-0.32
2102,泰豐,橡膠工業,,,,2.26,20.25,0.25,-0.49,512.41,0.75,1.0,-0.25,,0.0,20.2,-1.22,503.19,546.41,0.12,0.34,0.47,0.41
2103,台橡,橡膠工業,,,,4.29,15.65,3.3,-0.95,3279.16,0.99,0.98,-1.94,,0.0,15.15,-2.26,1732.67,2332.74,0.31,0.38,0.23,0.44
2104,國際中橡,橡膠工業,,,,11.69,12.5,4.17,-3.1,7373.78,0.43,2.16,1.27,,-0.42,11.95,-2.83,4360.91,5689.59,0.6,0.9,1.0,1.76
2105,正新,橡膠工業,,,,5.28,31.8,2.58,-0.31,10877.04,1.32,0.49,0.49,,0.0,31.0,-0.16,7636.78,7038.33,0.87,1.18,1.67,0.52
2106,建大,橡膠工業,,,,8.03,20.55,3.53,-1.44,2446.92,1.04,0.77,1.02,,0.0,19.85,-2.22,579.17,1298.99,0.78,0.98,0.83,0.33
2107,厚生,橡膠工業,,,,2.24,24.9,-0.4,-0.8,413.77,1.02,0.81,0.0,,-0.4,24.9,-1.19,314.96,208.28,0.05,0.16,0.27,0.78
2108,南帝,橡膠工業,,,,2.7,24.6,1.03,-0.61,1260.07,2.49,-1.21,-0.2,,-0.41,24.25,-1.42,550.63,782.3,0.17,0.31,1.03,1.62
2109,華豐,橡膠工業,,,,0.67,15.05,0.67,0.0,116.33,0.33,0.33,-0.66,,0.0,14.95,-1.32,59.33,138.86,0.05,0.07,0.06,-0.06
2114,鑫永銓,橡膠工業,,,,0.89,90.2,0.0,-0.22,30.66,0.0,0.45,0.22,,0.11,90.3,-0.33,23.95,26.41,0.28,0.31,0.22,0.18
2115,六暉-KY,汽車工業,,,,10.91,26.95,10.0,0.0,1471.41,0.41,0.0,0.41,,0.2,24.55,-1.21,69.05,152.45,2.04,2.3,2.41,1.73
2201,裕隆,汽車工業,,,,4.95,32.4,0.93,-1.37,4604.69,2.56,0.31,-0.31,,0.0,32.1,-0.93,2660.55,3172.1,0.38,0.48,-0.65,-1.72
2204,中華,汽車工業,,,,2.75,58.7,0.17,-1.68,1669.7,0.0,0.0,0.86,,0.0,58.6,-1.01,1220.57,1560.28,0.38,0.43,-0.39,-0.63
2206,三陽工業,汽車工業,,,,0.0,60.0,0.0,0.0,1180.09,0.33,0.0,-0.33,,-0.33,59.8,-0.17,606.82,1311.26,-0.08,-0.22,-0.44,-0.98
2207,和泰車,汽車工業,,,,0.92,542.0,-1.09,-0.73,237.72,2.96,-0.9,-0.72,,-1.28,541.0,-1.08,327.36,253.99,-6.0,-3.22,-11.0,-35.38
2208,台船,航運業,,,,4.03,21.6,0.47,-1.59,5622.97,2.37,0.23,-0.69,,0.0,21.5,-1.6,4736.47,4726.56,0.11,0.71,1.1,1.3
2211,長榮鋼,鋼鐵工業,,,,2.49,102.0,-0.49,-0.97,1926.34,0.0,2.49,-0.49,,0.0,102.5,-0.97,1628.89,1013.05,0.3,0.33,0.87,-6.95
2227,裕日車,汽車工業,,,,1.47,54.8,-0.36,-1.08,97.69,0.73,1.82,-1.79,,-0.55,54.7,-1.61,35.21,71.57,-0.28,-0.01,-0.34,-0.25
2228,劍麟,汽車工業,,,,3.32,106.5,-1.39,-2.29,1157.55,0.95,-0.47,1.89,,0.46,108.5,0.0,416.37,918.07,0.0,-0.94,-1.11,4.86
2231,為升,汽車工業,,,,12.27,102.5,3.96,-5.09,1715.3,1.87,-1.02,1.65,,1.01,99.6,-2.38,273.3,609.56,4.04,5.09,6.86,3.96
2233,宇隆,汽車工業,,,,-2.27,232.0,-2.52,-1.9,2011.45,-1.24,1.26,-1.65,,-0.84,236.0,-2.86,3421.06,1811.56,-6.6,5.44,15.26,28.47
2236,百達-KY,汽車工業,,,,1.79,110.5,-3.49,-3.07,727.03,-0.45,2.69,0.0,,-1.31,113.0,-0.87,252.08,161.37,-2.1,-2.78,-4.29,8.21
2239,英利-KY,汽車工業,,,,6.49,30.65,-0.16,-4.22,149.9,2.16,-0.16,0.16,,0.0,30.7,-0.81,91.08,68.19,0.1,-1.36,-3.64,-2.31
2241,艾姆勒,汽車工業,,,,10.16,37.3,0.27,-3.12,1002.76,2.58,1.26,2.48,,1.21,37.65,-1.59,383.52,1028.37,0.98,1.77,1.09,0.61
2243,宏旭-KY,汽車工業,,,,8.89,12.0,1.69,-2.04,508.91,0.0,0.44,4.42,,1.69,12.0,-0.42,93.23,553.34,0.48,0.54,0.48,0.51
2247,汎德永業,汽車工業,,,,0.54,276.5,-0.9,-1.25,156.5,1.08,1.6,-2.45,,0.0,279.0,-4.29,430.52,537.41,-3.8,-1.39,-4.18,-10.79
2250,IKKA-KY,汽車工業,,,,8.3,75.8,-1.94,-3.19,156.14,4.29,-0.4,2.93,,0.78,77.9,-1.28,77.33,212.35,0.62,2.26,2.96,-0.26
2301,光寶科,電腦及週邊設備業,,,,3.36,163.0,-1.81,-3.55,13796.9,2.14,-1.2,0.61,,0.0,166.0,-3.49,9905.07,22573.92,-1.9,-0.78,-1.24,-1.17
2302,麗正,半導體業,,,,14.44,20.5,7.33,-2.38,3809.87,1.91,0.0,2.14,,1.05,19.3,-1.04,521.65,1451.12,1.43,1.92,2.47,1.98
2303,聯電,半導體業,,,,15.66,62.5,6.84,-1.57,340523.89,-1.64,1.3,6.95,,3.08,60.3,-0.85,98693.26,306202.5,5.58,6.73,9.94,14.02
2305,全友,電腦及週邊設備業,,,,14.34,15.4,3.7,-0.96,3789.73,9.93,6.35,-6.6,,-0.67,14.75,-5.11,11232.16,6281.7,0.46,1.88,3.22,4.24
2308,台達電,電子零組件業,,,,12.62,1120.0,-0.44,-3.45,12617.7,2.91,-1.42,7.66,,1.78,1145.0,-0.88,8497.87,24386.61,44.0,65.56,114.79,143.61
2312,金寶,其他電子業,,,,34.12,35.4,5.04,-4.19,234985.74,9.98,9.9,1.2,,0.3,33.8,-5.47,386143.16,406559.61,3.35,7.11,10.01,11.94
2313,華通,電子零組件業,,,,10.74,143.5,1.06,-4.01,78639.01,-1.85,6.42,0.71,,1.06,143.5,-1.73,127054.44,71377.49,4.7,15.5,32.33,50.59
2314,台揚,通信網路業,,,,14.5,22.5,-3.23,-3.43,276.02,9.83,7.38,-3.12,,0.22,23.3,-1.48,717.23,245.96,0.01,0.7,0.25,-0.08
2316,楠梓電,電子零組件業,,,,4.19,98.8,-2.66,-3.14,3708.61,1.63,1.01,1.0,,0.49,102.0,-1.93,2839.65,4125.07,-0.84,-0.11,-1.84,-2.61
2317,鴻海,其他電子業,,,,3.09,229.5,-2.13,-1.71,53439.09,3.53,-0.43,0.43,,-0.43,233.5,-0.21,35041.88,48502.44,-2.2,-2.22,0.0,-4.5
2321,東訊,通信網路業,,,,-2.87,16.95,0.0,0.0,1.33,0.0,0.0,-2.87,,0.0,16.95,-0.29,16.5,13.76,-0.3,-0.61,-0.22,-0.51
2323,中環,光電業,,,,2.27,11.1,0.91,-1.33,9844.66,1.82,-1.34,-0.45,,0.0,11.0,-1.35,10566.79,7871.06,0.03,0.04,0.26,1.12
2324,仁寶,電腦及週邊設備業,,,,6.8,32.25,4.54,-2.27,81554.77,1.46,-0.96,-0.64,,0.0,30.85,-1.28,24847.08,30624.69,0.97,1.44,1.7,1.43
2327,國巨,電子零組件業,,,,15.16,295.5,4.42,-1.5,104552.74,6.91,-1.8,3.47,,0.71,285.0,-0.35,75275.96,82271.53,17.3,32.11,50.68,57.92
2328,廣宇,電子零組件業,,,,12.93,53.1,4.12,-1.12,13848.7,2.31,3.39,1.39,,0.2,51.1,-3.41,13307.04,14339.66,2.98,3.87,4.52,3.54
2329,華泰,半導體業,,,,14.86,68.0,9.85,0.0,36379.1,0.0,1.18,3.34,,5.65,65.4,-2.37,17693.99,46296.74,6.36,8.23,11.43,17.0
2330,台積電,半導體業,,,,4.09,1760.0,1.15,-1.12,31656.49,0.0,-1.17,2.96,,-0.86,1725.0,-0.57,39157.83,56463.84,38.0,55.56,150.26,255.34
2331,精英,電腦及週邊設備業,,,,14.31,29.95,9.91,0.0,31221.61,9.92,0.52,-5.87,,2.2,27.85,-6.36,56146.96,23023.93,1.72,3.82,5.53,7.84
2332,友訊,通信網路業,,,,9.03,16.8,4.02,-0.59,7213.48,10.0,-2.35,-3.0,,0.0,16.15,-3.29,19484.62,6827.47,0.37,0.93,1.21,0.97
2337,旺宏,半導體業,,,,21.02,73.7,10.0,0.0,46077.75,-1.31,3.0,8.24,,8.96,73.0,-1.18,34945.68,70238.91,8.98,11.03,22.96,33.45
2338,光罩,半導體業,,,,12.33,41.7,4.38,-1.53,5698.37,2.92,-0.26,3.23,,1.13,40.4,-2.56,1283.1,5127.93,2.33,3.08,4.48,5.25
2340,台亞,半導體業,,,,6.06,28.65,2.87,-0.87,4828.34,4.04,-1.94,0.18,,0.54,28.0,-1.76,2986.17,2606.85,0.67,0.74,1.4,2.56
2342,茂矽,半導體業,,,,12.69,35.65,5.32,-2.06,8376.34,5.88,-2.34,1.35,,3.99,35.2,-2.59,2534.35,4977.92,1.77,1.82,4.31,4.39
2344,華邦電,半導體業,,,,17.23,116.5,9.39,-0.43,54995.55,0.0,-0.6,7.36,,7.98,115.0,-1.39,22752.09,51171.19,12.14,12.43,25.08,46.44
2345,智邦,通信網路業,,,,4.66,1165.0,-5.28,-5.67,4631.44,2.97,2.06,-0.81,,0.0,1230.0,-3.15,7324.02,3348.16,-41.0,-48.33,-33.68,90.39
2347,聯強,電子通路業,,,,1.08,65.1,-0.31,-0.46,4967.38,2.16,-0.15,-1.06,,-0.31,65.1,-1.21,6860.56,7015.7,-0.34,0.58,3.79,5.08
2348,海悅,其他,,,,0.37,78.7,-0.88,-2.36,390.59,2.12,-1.1,-2.1,,0.0,79.4,-2.34,225.46,920.82,-1.6,-2.26,-2.72,-3.09
2349,錸德,光電業,,,,10.44,16.0,-1.23,-2.44,20705.53,9.76,-1.84,1.25,,0.0,16.2,0.0,37781.97,22551.68,0.13,0.3,0.82,4.19
2351,順德,半導體業,,,,7.79,78.3,1.16,-0.76,1036.71,3.28,0.53,1.84,,-0.26,77.2,-2.03,595.62,1265.69,2.2,2.87,2.38,-2.07
2352,佳世達,電腦及週邊設備業,,,,5.49,25.5,1.59,-1.73,6962.16,2.64,0.59,-1.18,,0.0,25.1,-2.33,5846.54,6188.45,0.33,0.71,1.16,-1.74
2353,宏��,電腦及週邊設備業,,,,4.17,27.3,0.55,-0.55,27247.32,4.55,-1.63,0.18,,0.0,27.15,-1.63,29358.01,23784.55,0.21,0.42,0.91,-0.5
2354,鴻準,其他電子業,,,,2.91,59.4,-0.67,-1.33,5690.52,2.56,-0.83,0.5,,-0.33,59.6,-0.66,5110.16,5284.64,-0.04,-0.12,-1.19,-5.39
2355,敬鵬,電子零組件業,,,,4.69,35.4,1.72,-0.84,3879.88,0.73,4.22,-2.79,,0.29,34.9,-2.79,8529.15,5676.89,0.51,1.67,2.76,3.27
2356,英業達,電腦及週邊設備業,,,,6.11,44.65,0.68,-2.93,28894.24,1.85,0.0,0.45,,0.45,44.55,-0.56,10323.16,12032.24,0.52,0.88,1.24,0.92
2357,華碩,電腦及週邊設備業,,,,-0.39,510.0,0.0,-1.16,5070.17,1.93,-1.33,-2.11,,0.39,512.0,-2.86,4717.4,7038.06,-7.4,-16.11,-27.26,-90.02
2358,廷鑫,其他,,,,,,,,,,,,,,,,,,,,,
2359,所羅門,其他電子業,,,,5.08,131.5,0.0,-2.23,1485.99,3.12,-1.14,0.77,,0.38,132.0,-1.5,886.11,1688.15,0.8,0.39,2.26,2.65
2360,致茂,其他電子業,,,,0.81,950.0,-3.94,-4.23,2676.17,0.51,-2.33,2.38,,0.3,992.0,-1.0,2113.52,1840.86,-25.6,-5.78,88.16,144.97
2362,藍天,電腦及週邊設備業,,,,4.6,39.45,1.54,-0.88,666.81,2.89,-0.38,-0.38,,-0.51,38.65,-1.02,443.04,394.43,0.55,0.96,0.46,-0.6
2363,矽統,半導體業,,,,7.24,52.0,5.05,-1.14,12573.2,0.82,-1.31,1.43,,2.63,50.8,-0.6,2902.8,5355.18,2.24,2.74,3.81,1.91
2364,倫飛,電腦及週邊設備業,,,,2.92,65.8,0.77,-1.79,297.04,1.38,-0.91,-0.15,,-0.15,65.2,-1.06,154.73,123.1,0.28,-0.32,-1.09,-2.49
2365,昆盈,電腦及週邊設備業,,,,7.76,36.6,1.1,-2.4,3647.34,4.31,-0.83,0.56,,0.28,36.3,-2.56,2002.87,3643.48,0.62,0.95,1.16,0.93
2367,燿華,電子零組件業,,,,9.17,37.1,1.23,-2.62,84255.05,-0.57,6.92,-1.21,,0.68,36.9,-3.3,222829.96,100935.61,1.01,3.11,6.47,10.03
2368,金像電,電子零組件業,,,,4.27,624.0,-7.83,-8.64,15681.14,3.51,-1.47,1.35,,0.3,679.0,-0.29,9540.12,6879.54,-36.4,-29.33,-34.26,48.78
